Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapTime,Position,TireAge,Compound,Stint,PitInTime,PitOutTime,TrackTemp,AirTemp,Humidity,Pressure,WindDirection,WindSpeed,Rainfall,GapAhead,GapBehind,SafetyCar
2024,1,Bahrain Grand Prix,OCO,31,Alpine,7.0,0 days 00:01:39.152000,16.0,7.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.041000000000000036,-0.07399999999999995,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,7.0,0 days 00:01:37.821000,3.0,10.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.261,1.1360000000000001,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,7.0,0 days 00:01:37.984000,7.0,10.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,0.124,0.024,0
2024,1,Bahrain Grand Prix,RIC,3,RB,7.0,0 days 00:01:39.193000,15.0,10.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.271,-0.041000000000000036,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,7.0,0 days 00:01:38.082000,2.0,10.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,1.044,-0.261,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,7.0,0 days 00:01:38.260000,5.0,10.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.6970000000000001,-0.4,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,7.0,0 days 00:01:39.464000,14.0,7.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.05300000000000005,-0.271,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,7.0,0 days 00:01:38.769000,18.0,7.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.30900000000000005,-0.11499999999999999,0
2024,1,Bahrain Grand Prix,TSU,22,RB,7.0,0 days 00:01:38.364000,10.0,7.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,0.525,0.607,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,7.0,0 days 00:01:37.038000,1.0,10.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,,1.044,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,7.0,0 days 00:01:39.517000,13.0,7.0,SOFT,1.0,,,23.5,18.3,50.0,1017.1,13,0.5,False,-0.5409999999999999,-0.05300000000000005,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,8.0,0 days 00:01:38.660000,11.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.147,0.512,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,8.0,0 days 00:01:38.103000,8.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.147,0.118,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,8.0,0 days 00:01:38.968000,19.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.111,-1.1480000000000001,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,8.0,0 days 00:01:39.287000,17.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.135,-0.43000000000000005,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,8.0,0 days 00:01:38.221000,9.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.118,0.292,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,8.0,0 days 00:01:37.820000,20.0,7.0,HARD,2.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-1.1480000000000001,,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,8.0,0 days 00:01:38.136000,4.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.298,0.047,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,8.0,0 days 00:01:39.172000,12.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.512,0.474,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,8.0,0 days 00:01:38.134000,6.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.049000000000000044,-0.17800000000000005,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,8.0,0 days 00:01:39.422000,16.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.10699999999999998,-0.135,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,8.0,0 days 00:01:37.838000,3.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.02400000000000002,0.298,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,8.0,0 days 00:01:37.956000,7.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.17800000000000005,0.147,0
2024,1,Bahrain Grand Prix,RIC,3,RB,8.0,0 days 00:01:39.529000,15.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.051000000000000045,-0.10699999999999998,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,8.0,0 days 00:01:37.862000,2.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.838,-0.02400000000000002,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,8.0,0 days 00:01:38.183000,5.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.047,-0.049000000000000044,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,8.0,0 days 00:01:39.580000,14.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.06599999999999995,-0.051000000000000045,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,8.0,0 days 00:01:38.857000,18.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,-0.43000000000000005,0.111,0
2024,1,Bahrain Grand Prix,TSU,22,RB,8.0,0 days 00:01:38.513000,10.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.292,0.147,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,8.0,0 days 00:01:37.024000,1.0,11.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,,0.838,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,8.0,0 days 00:01:39.646000,13.0,8.0,SOFT,1.0,,,23.7,18.2,50.0,1017.2,126,1.1,False,0.474,-0.06599999999999995,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,9.0,0 days 00:01:38.652000,11.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,0.098,0.209,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,9.0,0 days 00:01:38.896000,8.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,0.8,-0.251,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,9.0,0 days 00:01:39.425000,18.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,-0.027000000000000024,2.6870000000000003,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,9.0,0 days 00:01:39.452000,17.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,-2.3970000000000002,-0.027000000000000024,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,9.0,0 days 00:01:38.645000,9.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,-0.251,-0.09099999999999997,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,9.0,0 days 00:01:37.883000,20.0,8.0,HARD,2.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,-4.229,,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,9.0,0 days 00:01:37.844000,4.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,0.248,0.186,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,9.0,0 days 00:01:38.861000,12.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,0.209,0.505,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,9.0,0 days 00:01:38.064000,6.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,0.034,0.032,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,9.0,0 days 00:01:39.312000,15.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,-0.026000000000000023,2.537,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,9.0,0 days 00:01:37.596000,3.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,-0.134,0.248,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,9.0,0 days 00:01:38.096000,7.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,0.032,0.8,0
2024,1,Bahrain Grand Prix,RIC,3,RB,9.0,0 days 00:01:39.338000,14.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,-0.028000000000000025,-0.026000000000000023,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,9.0,0 days 00:01:37.730000,2.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,0.501,-0.134,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,9.0,0 days 00:01:38.030000,5.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,0.186,0.034,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,9.0,0 days 00:01:39.366000,13.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.1,221,0.6,False,0.505,-0.028000000000000025,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,9.0,0 days 00:01:42.112000,19.0,9.0,SOFT,1.0,0 days 01:15:00.719000,,23.5,18.2,50.0,1017.1,221,0.6,False,2.6870000000000003,-4.229,0
2024,1,Bahrain Grand Prix,TSU,22,RB,9.0,0 days 00:01:38.554000,10.0,9.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,-0.09099999999999997,0.098,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,9.0,0 days 00:01:37.229000,1.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,98,0.4,False,,0.501,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,9.0,0 days 00:01:41.849000,16.0,9.0,SOFT,1.0,0 days 01:14:57.559000,,23.5,18.2,50.0,1017.1,221,0.6,False,2.537,-2.3970000000000002,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,10.0,0 days 00:01:38.952000,11.0,10.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.04,-0.20499999999999996,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,10.0,0 days 00:01:39.325000,9.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,1.288,-0.41300000000000003,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,10.0,0 days 00:01:39.112000,15.0,10.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.183,2.5300000000000002,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,10.0,0 days 00:01:38.929000,14.0,10.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.147,0.183,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,10.0,0 days 00:01:38.037000,8.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,-0.03600000000000003,1.288,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,10.0,0 days 00:01:38.370000,19.0,9.0,HARD,2.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,-19.445,,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,10.0,0 days 00:01:37.884000,4.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.254,-0.276,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,10.0,0 days 00:01:38.747000,12.0,10.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,-0.20499999999999996,0.035,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,10.0,0 days 00:01:37.936000,6.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.328,0.137,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,10.0,0 days 00:01:41.642000,16.0,10.0,SOFT,1.0,0 days 01:16:38.837000,,23.5,18.2,50.0,1017.2,330,0.5,False,2.5300000000000002,17.686,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,10.0,0 days 00:01:37.630000,3.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,-0.15200000000000002,0.254,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,10.0,0 days 00:01:38.073000,7.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.137,-0.03600000000000003,0
2024,1,Bahrain Grand Prix,RIC,3,RB,10.0,0 days 00:01:38.782000,13.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.035,0.147,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,10.0,0 days 00:01:37.782000,2.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,0.822,-0.15200000000000002,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,10.0,0 days 00:01:37.608000,5.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,-0.276,0.328,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,10.0,,20.0,10.0,SOFT,1.0,0 days 01:17:37.577000,,23.5,18.2,50.0,1017.2,330,0.5,False,,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,10.0,0 days 00:01:57.815000,18.0,1.0,HARD,2.0,,0 days 01:15:25.073000,23.5,18.2,50.0,1017.2,330,0.5,False,-1.513,-19.445,0
2024,1,Bahrain Grand Prix,TSU,22,RB,10.0,0 days 00:01:38.912000,10.0,10.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,-0.41300000000000003,0.04,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,10.0,0 days 00:01:36.960000,1.0,13.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,,0.822,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,10.0,0 days 00:01:59.328000,17.0,1.0,HARD,2.0,,0 days 01:15:22.700000,23.5,18.2,50.0,1017.2,330,0.5,False,17.686,-1.513,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,11.0,0 days 00:01:38.835000,11.0,11.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,0.036,2.253,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,11.0,0 days 00:01:38.554000,9.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,0.318,0.245,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,11.0,0 days 00:01:39.187000,15.0,11.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,0.531,-2.822,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,11.0,0 days 00:01:38.656000,14.0,11.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-0.377,0.531,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,11.0,0 days 00:01:38.236000,8.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-0.16100000000000003,0.318,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,11.0,0 days 00:01:37.638000,19.0,10.0,HARD,2.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-21.376,34.8,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,11.0,0 days 00:01:41.737000,6.0,14.0,SOFT,1.0,0 days 01:17:59.892000,,23.4,18.2,50.0,1017.2,155,0.6,False,3.565,-3.34,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,11.0,0 days 00:01:41.088000,12.0,11.0,SOFT,1.0,0 days 01:18:13.697000,,23.4,18.2,50.0,1017.2,155,0.6,False,2.253,-2.055,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,11.0,0 days 00:01:38.172000,5.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-2.343,3.565,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,11.0,0 days 00:01:59.014000,18.0,1.0,HARD,2.0,,0 days 01:17:03.528000,23.4,18.2,50.0,1017.2,155,0.6,False,22.52,-21.376,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,11.0,0 days 00:01:37.836000,2.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,0.751,-0.18000000000000005,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,11.0,0 days 00:01:38.397000,7.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-3.34,-0.16100000000000003,0
2024,1,Bahrain Grand Prix,RIC,3,RB,11.0,0 days 00:01:39.033000,13.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-2.055,-0.377,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,11.0,0 days 00:01:40.515000,4.0,14.0,SOFT,1.0,0 days 01:17:56.394000,,23.4,18.2,50.0,1017.2,155,0.6,False,2.859,-2.343,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,11.0,0 days 00:01:37.656000,3.0,14.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-0.18000000000000005,2.859,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,11.0,0 days 00:02:12.438000,20.0,1.0,HARD,2.0,,0 days 01:18:13.302000,23.5,18.2,50.0,1017.2,157,0.5,False,34.8,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,11.0,0 days 00:01:36.494000,17.0,2.0,HARD,2.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,0.129,22.52,0
2024,1,Bahrain Grand Prix,TSU,22,RB,11.0,0 days 00:01:38.799000,10.0,11.0,SOFT,1.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,0.245,0.036,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,11.0,0 days 00:01:37.085000,1.0,14.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,330,0.5,False,,0.751,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,11.0,0 days 00:01:36.365000,16.0,2.0,HARD,2.0,,,23.4,18.2,50.0,1017.2,155,0.6,False,-2.822,0.129,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,12.0,0 days 00:01:38.934000,9.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,157,0.5,False,0.165,-0.041000000000000036,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,12.0,0 days 00:01:38.543000,6.0,15.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,157,0.5,False,-2.1959999999999997,2.346,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,12.0,0 days 00:01:43.145000,14.0,12.0,SOFT,1.0,0 days 01:20:00.495000,,23.6,18.3,50.0,1017.2,354,0.5,False,-14.326,-6.15,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,12.0,0 days 00:01:41.456000,12.0,12.0,SOFT,1.0,0 days 01:19:56.823000,,23.6,18.3,50.0,1017.2,354,0.5,False,-17.004,16.015,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,12.0,0 days 00:01:40.889000,7.0,15.0,SOFT,1.0,0 days 01:19:44.838000,,23.5,18.2,50.0,1017.2,157,0.5,False,2.346,-2.12,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,12.0,0 days 00:01:37.706000,19.0,11.0,HARD,2.0,,,23.6,18.3,50.0,1017.2,354,0.5,False,0.107,0.787,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,12.0,0 days 00:01:57.471000,13.0,1.0,HARD,2.0,,0 days 01:18:23.940000,23.5,18.2,50.0,1017.2,157,0.5,False,16.015,-14.326,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,12.0,0 days 00:01:59.682000,17.0,1.0,HARD,2.0,,0 days 01:18:39.594000,23.6,18.3,50.0,1017.2,354,0.5,False,22.507,-22.083,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,12.0,0 days 00:01:38.082000,4.0,15.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,157,0.5,False,-2.195,2.657,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,12.0,0 days 00:01:37.599000,18.0,2.0,HARD,2.0,,,23.6,18.3,50.0,1017.2,354,0.5,False,-22.083,0.107,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,12.0,0 days 00:01:40.277000,3.0,15.0,SOFT,1.0,0 days 01:19:34.991000,,23.5,18.2,50.0,1017.2,157,0.5,False,2.627,-2.195,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,12.0,0 days 00:01:40.739000,5.0,15.0,SOFT,1.0,0 days 01:19:42.605000,,23.5,18.2,50.0,1017.2,157,0.5,False,2.657,-2.1959999999999997,0
2024,1,Bahrain Grand Prix,RIC,3,RB,12.0,0 days 00:01:38.893000,10.0,15.0,SOFT,1.0,,,23.6,18.3,50.0,1017.2,354,0.5,False,-0.041000000000000036,19.567,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,12.0,0 days 00:01:58.460000,11.0,1.0,HARD,2.0,,0 days 01:18:21.160000,23.5,18.2,50.0,1017.2,157,0.5,False,19.567,-17.004,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,12.0,0 days 00:01:37.650000,2.0,15.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,157,0.5,False,0.605,2.627,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,12.0,0 days 00:01:38.493000,20.0,2.0,HARD,2.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,0.787,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,12.0,0 days 00:01:37.175000,16.0,3.0,HARD,2.0,,,23.6,18.3,50.0,1017.2,354,0.5,False,0.18,22.507,0
2024,1,Bahrain Grand Prix,TSU,22,RB,12.0,0 days 00:01:38.769000,8.0,12.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,157,0.5,False,-2.12,0.165,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,12.0,0 days 00:01:37.045000,1.0,15.0,SOFT,1.0,,,23.5,18.2,50.0,1017.2,157,0.5,False,,0.605,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,12.0,0 days 00:01:36.995000,15.0,3.0,HARD,2.0,,,23.6,18.3,50.0,1017.2,354,0.5,False,-6.15,0.18,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,13.0,0 days 00:01:38.823000,6.0,13.0,SOFT,1.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,-0.03700000000000003,-1.6560000000000001,0
2024,1,Bahrain Grand Prix,ALO,14,Aston Martin,13.0,0 days 00:01:38.587000,4.0,16.0,SOFT,1.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,-2.048,0.273,0
2024,1,Bahrain Grand Prix,BOT,77,Kick Sauber,13.0,0 days 00:02:01.081000,19.0,1.0,HARD,2.0,,0 days 01:20:27.061000,23.5,18.3,50.0,1017.2,42,0.4,False,-3.484,-20.092,0
2024,1,Bahrain Grand Prix,GAS,10,Alpine,13.0,0 days 00:02:04.565000,18.0,1.0,HARD,2.0,,0 days 01:20:26.625000,23.5,18.3,50.0,1017.2,42,0.4,False,26.764,-3.484,0
2024,1,Bahrain Grand Prix,HAM,44,Mercedes,13.0,0 days 00:01:58.645000,12.0,1.0,HARD,2.0,,0 days 01:20:09.902000,23.5,18.3,50.0,1017.2,42,0.4,False,-0.04400000000000004,-21.209,0
2024,1,Bahrain Grand Prix,HUL,27,Haas F1 Team,13.0,0 days 00:01:37.801000,17.0,12.0,HARD,2.0,,,23.4,18.2,50.0,1017.1,123,1.0,False,0.438,26.764,0
2024,1,Bahrain Grand Prix,LEC,16,Ferrari,13.0,0 days 00:01:36.432000,9.0,2.0,HARD,2.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,-21.192,5.741,0
2024,1,Bahrain Grand Prix,MAG,20,Haas F1 Team,13.0,0 days 00:01:36.890000,15.0,2.0,HARD,2.0,,,23.4,18.2,50.0,1017.1,123,1.0,False,-0.399,0.473,0
2024,1,Bahrain Grand Prix,NOR,4,McLaren,13.0,0 days 00:01:40.635000,3.0,16.0,SOFT,1.0,0 days 01:21:18.561000,,23.5,18.3,50.0,1017.2,42,0.4,False,3.392,-2.048,0
2024,1,Bahrain Grand Prix,OCO,31,Alpine,13.0,0 days 00:01:37.363000,16.0,3.0,HARD,2.0,,,23.4,18.2,50.0,1017.1,123,1.0,False,0.473,0.438,0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,13.0,0 days 00:01:57.624000,8.0,1.0,HARD,2.0,,0 days 01:19:59.484000,23.5,18.3,50.0,1017.2,42,0.4,False,20.457,-21.192,0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,13.0,0 days 00:01:58.689000,11.0,1.0,HARD,2.0,,0 days 01:20:08.021000,23.5,18.3,50.0,1017.2,42,0.4,False,16.516,-0.04400000000000004,0
2024,1,Bahrain Grand Prix,RIC,3,RB,13.0,0 days 00:01:42.173000,10.0,16.0,SOFT,1.0,0 days 01:21:35.789000,,23.5,18.3,50.0,1017.2,42,0.4,False,5.741,16.516,0
2024,1,Bahrain Grand Prix,RUS,63,Mercedes,13.0,0 days 00:01:37.167000,7.0,2.0,HARD,2.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,-1.6560000000000001,20.457,0
2024,1,Bahrain Grand Prix,SAI,55,Ferrari,13.0,0 days 00:01:37.243000,2.0,16.0,SOFT,1.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,0.213,3.392,0
2024,1,Bahrain Grand Prix,SAR,2,Williams,13.0,0 days 00:01:40.989000,20.0,3.0,HARD,2.0,,,23.3,18.2,50.0,1017.2,0,0.5,False,-20.092,,0
2024,1,Bahrain Grand Prix,STR,18,Aston Martin,13.0,0 days 00:01:37.289000,14.0,4.0,HARD,2.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,-0.14700000000000002,-0.399,0
2024,1,Bahrain Grand Prix,TSU,22,RB,13.0,0 days 00:01:38.860000,5.0,13.0,SOFT,1.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,0.273,-0.03700000000000003,0
2024,1,Bahrain Grand Prix,VER,1,Red Bull Racing,13.0,0 days 00:01:37.030000,1.0,16.0,SOFT,1.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,,0.213,0
2024,1,Bahrain Grand Prix,ZHO,24,Kick Sauber,13.0,0 days 00:01:37.436000,13.0,4.0,HARD,2.0,,,23.5,18.3,50.0,1017.2,42,0.4,False,-21.209,-0.14700000000000002,0
2024,1,Bahrain Grand Prix,ALB,23,Williams,14.0,0 days 00:01:38.977000,5.0,14.0,SOFT,1.0,,,23.3,18.2,50.0,1017.2,0,0.5,False,-2.161,-3.371,0
